CENTRO,JALISCO,COCULA,329,COL. LAZARO CARDENAS,JALISCO,TEOCUITATLAN DE CORONA,LAZARO CARDENAS,NO,SI,NO,NO,SI,20.10597667,-103.3366067
CENTRO,JALISCO,COCULA,290,MILPILLAS (MA. GUADALUPE BARAJAS L.),JALISCO,TEOCUITATLAN DE CORONA,LA MILPILLA,NO,SI,NO,NO,SI,20.13836,-103.4017833
CENTRO,JALISCO,COCULA,382,PUERTA DE CITALA (ANGELICA MARIA RODRIGU,JALISCO,TEOCUITATLAN DE CORONA,PUERTA DE CITALA,NO,SI,NO,NO,SI,20.11693667,-103.3522217
CENTRO,JALISCO,COCULA,381,LA RUEDA (ANGELITA RENTERIA LIRA,JALISCO,TEOCUITATLAN DE CORONA,LA RUEDA,NO,SI,NO,NO,SI,20.10339,-103.2640783
CENTRO,JALISCO,COCULA,18,SANTA ROSA (LORENZA AVILA CARDENAS),JALISCO,TEOCUITATLAN DE CORONA,SANTA ROSA,NO,SI,NO,NO,SI,20.04440833,-103.3108217
CENTRO,JALISCO,COCULA,322,TIERRA BLANCA (MARIA DEL ROSARIO IBANEZ),JALISCO,TEOCUITATLAN DE CORONA,TIERRA BLANCA,NO,SI,NO,NO,SI,20.11383667,-103.3520233
CENTRO,JALISCO,COCULA,372,LA VEGA (OLGA LOPEZ LOPEZ),JALISCO,TEUCHITLAN,LA VEGA,NO,SI,NO,NO,SI,20.58374167,-103.8583367
CENTRO,JALISCO,COCULA,81,EL REFUGIO (GENOVEVA  MARTINEZ CEJA),JALISCO,TIZAPAN EL ALTO,EL REFUGIO,NO,SI,NO,NO,SI,20.12277833,-103.1438717
CENTRO,JALISCO,COCULA,341,LA ROSA AMARILLA,JALISCO,TIZAPAN EL ALTO,LA ROSA AMARILLA,NO,SI,NO,NO,SI,20.08435167,-103.1097117
CENTRO,JALISCO,COCULA,346,SAN LUIS SOYATLAN (MARIA TRINIDAD RAMOS),JALISCO,TUXCUECA,SAN LUIS SOYATLAN,NO,SI,NO,NO,SI,20.19927667,-103.3080733
CENTRO,JALISCO,COCULA,362,BUENAVISTA (CRISTINA RAMOS REYES),JALISCO,VILLA CORONA,BUENAVISTA,NO,SI,NO,NO,SI,20.33493167,-103.7474017
CENTRO,JALISCO,COCULA,160,JUAN GIL PRECIADO (MA. RAMIREZ OROZCO),JALISCO,VILLA CORONA,JUAN GIL PRECIADO (LA LOMA),NO,SI,NO,NO,SI,20.36923333,-103.72833
CENTRO,JALISCO,COCULA,383,FRACCCIONAMIENTO SAN MIGUEL (MARIA GPE,JALISCO,ZACOALCO DE TORRES,ZACOALCO DE TORRES,NO,SI,NO,NO,SI,20.22893833,-103.5809383
CENTRO,JALISCO,COCULA,128,CACALUTA (MA. DE JESUS LEAL CHAVEZ),JALISCO,ZACOALCO DE TORRES,CACALUTA (LA VILLITA),NO,SI,NO,NO,SI,20.163945,-103.48514
CENTRO,JALISCO,COCULA,339,SAYULAPAN (ANDREA BEAS VIDRIO),JALISCO,ZACOALCO DE TORRES,SAYULAPAN,NO,SI,NO,NO,SI,20.16818833,-103.62122
